Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;city;postalCode;countryCode;reportingYear;status;CompetentAuthorityEPRTRId;authorityName;authorityTelephoneNo;facilityId;x;y
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002543.ProductionFacility;Gasgrid Finland Oy;Gasgrid Finland Oy, Imatran maakaasun vastaanottoasema;1(c);Thermal power stations and other combustion installations;28.79747;61.10764;Räikköläntie;170;Imatra;55100;FI;2019;functional;9141.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000002543;596880;6776108
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002564.ProductionFacility;KSS Energia Oy;KSS Energia Oy, Hinkismäen voimalaitos;1(c);Thermal power stations and other combustion installations;26.66674;60.87251;Voimalankatu;1;Kouvola;45130;FI;2019;functional;9142.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000002564;481903;6748633
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002565.ProductionFacility;Recticel Oy;Recticel Oy, Teollisuuslaitos;4(a)(viii);Chemical installations for the production on an industrial scale of basic organic chemicals: Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);26.75414;60.87723;Nevantie;2;Kouvola;45200;FI;2019;functional;9143.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000002565;486651;6749138
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002577.ProductionFacility;Finnsementti Oy;Finnsementti Oy, Lappeenrannan sementtitehdas;3(c)(i);Installations for the production of cement clinker in rotary kilns;28.17438;61.03057;POIKKITIE;1;Lappeenranta;53500;FI;2019;functional;9144.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000002577;563454;6766761
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002578.ProductionFacility;Paroc Oy Ab;Paroc Oy Ab, Lappeenrannan teollisuuskaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;28.17668;61.03773;Poikkitie;1;Lappeenranta;53650;FI;2019;functional;9145.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000002578;563564;6767561
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002591.ProductionFacility;Stora Enso Publication Papers Oy Ltd;Stora Enso Publication Papers Oy Ltd, Anjalankosken tehtaat;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);26.82108;60.70799;Ensontie;1;Inkeroinen;46900;FI;2019;functional;9146.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000002591;490234;6730276
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002597.ProductionFacility;Gasgrid Finland Oy;Gasgrid Finland Oy, Kouvolan maakaasukeskus;1(c);Thermal power stations and other combustion installations;26.74862;60.8407;Kiehuvantie;189;Kouvola;45100;FI;2019;functional;9147.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000002597;486336;6745070
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002610.ProductionFacility;Kokkolan Energia Oy;Kokkolan Energia Oy, Kosilan huippu- ja varalämpökeskus;1(c);Thermal power stations and other combustion installations;23.11561;63.83178;Varastotie;6;Kokkola;67101;FI;2019;functional;9148.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000002610;308954;7084085
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002611.ProductionFacility;Kokkolan Energia Oy;Kokkolan Energia Oy, Voimalaitos Power;1(c);Thermal power stations and other combustion installations;23.0476;63.86;Outokummuntie;12;Kokkola;67101;FI;2019;functional;9149.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000002611;305807;7087430
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002620.ProductionFacility;YLIVIESKAN TIILI OY;YLIVIESKAN TIILI OY, Ylivieskan tiilitehdas;3(g);Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain;24.76856;64.0022;LENTOKENTÄNTIE;833;Ylivieska;84880;FI;2019;functional;9150.0;Centre for Economic Development, Transport and the Environment for North Ostrobothnia;0295038000;0000002620;390881;7099170
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002621.ProductionFacility;Oy PERHONJOKI AB;Oy PERHONJOKI AB, Vieskan Voima;1(c);Thermal power stations and other combustion installations;24.55392;64.06934;Tulolantie;20;Ylivieska;84100;FI;2019;functional;9151.0;Centre for Economic Development, Transport and the Environment for North Ostrobothnia;0295038000;0000002621;380676;7107032
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002638.ProductionFacility;VALIO OY;VALIO OY, JYVÄSKYLÄN MEIJERI;8(c);Treatment and processing of milk;25.80609;62.28502;Laukaantie;9;Jyväskylä;40351;FI;2019;functional;9152.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000002638;438054;6906504
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002674.ProductionFacility;KUMPUNIEMEN VOIMA OY;KUMPUNIEMEN VOIMA OY, Voimalaitos;1(c);Thermal power stations and other combustion installations;25.83929;62.57335;Vaneritehtaankatu;1;Suolahti;44200;FI;2019;functional;9153.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000002674;440353;6938591
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002677.ProductionFacility;Metsä Fibre biovoimalaitos (30.11.2019 alkaen, aiemmin Äänevoima Oy);Metsä Fibre biovoimalaitos (30.11.2019 alkaen, aiemmin Äänevoima Oy), Energiantuotanto;1(c);Thermal power stations and other combustion installations;25.74089;62.59464;Kuhnamontie  F;2;Äänekoski;44100;FI;2019;functional;9154.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000002677;435343;6941057
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002678.ProductionFacility;Nouryon Chemicals Finland Oy;Nouryon Chemicals Finland Oy, Äänekoski;4(a)(viii);Chemical installations for the production on an industrial scale of basic organic chemicals: Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);25.74113;62.59431;Kuhnamontie;2;Äänekoski;44100;FI;2019;functional;9155.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000002678;435355;6941020
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002685.ProductionFacility;Kemin Energia Oy;Kemin Energia Oy, Karjalahden lämpökeskus;1(c);Thermal power stations and other combustion installations;24.58292;65.73271;Karjalahdenkatu;2;Kemi;94600;FI;2019;functional;9156.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0000002685;389172;7292249
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002693.ProductionFacility;Kemijärven lämpö ja vesi Oy (lämpölaitos);Kemijärven lämpö ja vesi Oy (lämpölaitos), Energiantuotanto;1(c);Thermal power stations and other combustion installations;27.40635;66.72161;VARASTOTIE;10;Kemijärvi;98120;FI;2019;functional;9157.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0000002693;517920;7400405
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002728.ProductionFacility;Amcor Flexibles Finland Oy;Amcor Flexibles Finland Oy, Kauttuan tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;22.1723;61.11234;Luvalahdentie;1;Kauttua;27501;FI;2019;functional;9158.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002728;239977;6784900
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002733.ProductionFacility;Ulefos Oy;Ulefos Oy, Harjavallan valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;22.16804;61.30059;Merstolantie;5;Harjavalta;29200;FI;2019;functional;9159.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002733;241298;6805846
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002737.ProductionFacility;Honkajoki Oy;Honkajoki Oy, Honkajoen renderöintilaitos;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;22.29851;61.994;Santastentie;197;Honkajoki;38950;FI;2019;functional;9160.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002737;253855;6882435
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002745.ProductionFacility;SSAB Europe Oy;SSAB Europe Oy, Kankaanpään tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;22.37632;61.8182;Rautatienkatu;19;Kankaanpää;38700;FI;2019;functional;9161.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002745;256529;6862594
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002756.ProductionFacility;Keramia Oy;Keramia Oy, Kemiön tiilitehdas;3(g);Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain;22.46394;60.2042;Mjösundintie;1101;Mjösund;25730;FI;2019;functional;9162.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002756;248683;6682793
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002777.ProductionFacility;Nordkalk Oy Ab;Nordkalk Oy Ab, Paraisten kalkkitehdas ja satama;3(c)(ii);Installations for the production of lime in rotary kilns;22.29711;60.29547;Skräbbölentie;18;Parainen;21600;FI;2019;functional;9163.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002777;240175;6693588
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002779.ProductionFacility;Finnsementti Oy;Finnsementti Oy, Parainen / Sementtitehdas;3(c)(i);Installations for the production of cement clinker in rotary kilns;22.29048;60.28625;Skräbbölentie;18;Parainen;21600;FI;2019;functional;9164.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002779;239736;6692589
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002780.ProductionFacility;Paroc Oy Ab;Paroc Oy Ab, Paraisten kivivillatehdas;3(f);Installations for melting mineral substances, including the production of mineral fibres;22.26718;60.29631;Vuorivillatie;1;Parainen;21600;FI;2019;functional;9165.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002780;238530;6693799
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;RKW Finland Oy;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;21.71138;61.50811;Ulasoorintie;185;Pori;28600;FI;2019;functional;9166.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002788;218759;6830805
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002790.ProductionFacility;Pori Energia Oy;Pori Energia Oy, Tiilimäen lämpökeskus;1(c);Thermal power stations and other combustion installations;21.78222;61.47692;Maamiehenkatu;4;Pori;28500;FI;2019;notRegulated;9167.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002790;222242;6827034
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;Componenta Castings Oy Pori;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;21.80548;61.49534;Vanhasahankatu;3;Pori;28101;FI;2019;functional;9168.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002797;223642;6828983
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002800.ProductionFacility;Sampo-Rosenlew Oy;Sampo-Rosenlew Oy, Porin tehdas;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;21.80492;61.49532;Konepajanranta;2;Pori;28100;FI;2019;functional;9169.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002800;223612;6828983
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002818.ProductionFacility;Oras Oy;Oras Oy, Isometsän hanatehdas;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;21.52895;61.13806;Isometsäntie;2;Rauma;26100;FI;2019;functional;9170.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002818;205618;6790488
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002828.ProductionFacility;Salon valimo;Salon valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;23.12153;60.37695;Leinonkatu;5;Salo;24100;FI;2019;functional;9171.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002828;286217;6699686
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002847.ProductionFacility;Turku Energia Oy;Turku Energia Oy, Artukaisten lämpökeskus;1(c);Thermal power stations and other combustion installations;22.19256;60.44707;Pansiontie;45;Turku;20210;FI;2019;functional;9172.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002847;235638;6710858
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002858.ProductionFacility;Turku Energia Oy;Turku Energia Oy, TYKS lämpökeskus;1(c);Thermal power stations and other combustion installations;22.29216;60.45391;Kiinanmyllynkatu -;48;Turku;20520;FI;2019;functional;9173.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002858;241163;6711223
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002865.ProductionFacility;Turku Energia Oy;Turku Energia Oy, Luolavuoren lämpökeskus;1(c);Thermal power stations and other combustion installations;22.28593;60.42951;Luolavuorentie;51;Turku;20740;FI;2019;functional;9174.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000002865;240626;6708534
